id,season,week,season_type,start_date,home_team,home_conference,home_score,away_team,away_conference,away_score,lines,bovada_spread
401415644,2022,9,regular,2022-10-29T19:30:00.000Z,UCF,American Athletic,25.0,Cincinnati,American Athletic,21.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'UCF -1.5', 'spread_open': 0.0, 'over_under': 56.0, 'over_under_open': 55.5, 'home_moneyline': -110.0, 'away_moneyline': -110.0}]",-1.5
401415645,2022,9,regular,2022-10-29T00:00:00.000Z,BYU,FBS Independents,24.0,East Carolina,American Athletic,27.0,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'BYU -3.0', 'spread_open': -3.0, 'over_under': 64.0, 'over_under_open': 60.5, 'home_moneyline': -150.0, 'away_moneyline': 130.0}]",-3.0
401415646,2022,9,regular,2022-10-29T19:30:00.000Z,Navy,American Athletic,27.0,Temple,American Athletic,20.0,"[{'provider': 'Bovada', 'spread': -14.5, 'formatted_spread': 'Navy -14.5', 'spread_open': -13.5, 'over_under': 41.0, 'over_under_open': 39.5, 'home_moneyline': -600.0, 'away_moneyline': 425.0}]",-14.5
401404142,2022,11,regular,2022-11-12T20:30:00.000Z,Troy,Sun Belt,10.0,Army,FBS Independents,9.0,"[{'provider': 'Bovada', 'spread': -8.5, 'formatted_spread': 'Troy -8.5', 'spread_open': -9.0, 'over_under': 45.0, 'over_under_open': 45.5, 'home_moneyline': -340.0, 'away_moneyline': 270.0}]",-8.5
401404156,2022,11,regular,2022-11-12T17:00:00.000Z,Connecticut,FBS Independents,36.0,Liberty,FBS Independents,33.0,"[{'provider': 'Bovada', 'spread': 13.5, 'formatted_spread': 'Liberty -13.5', 'spread_open': 14.5, 'over_under': 45.0, 'over_under_open': 48.0, 'home_moneyline': 425.0, 'away_moneyline': -600.0}]",13.5
401405134,2022,11,regular,2022-11-12T17:00:00.000Z,Illinois,Big Ten,24.0,Purdue,Big Ten,31.0,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Illinois -6.0', 'spread_open': -6.5, 'over_under': 44.0, 'over_under_open': 46.5, 'home_moneyline': -260.0, 'away_moneyline': 215.0}]",-6.0
401405135,2022,11,regular,2022-11-12T20:30:00.000Z,Iowa,Big Ten,24.0,Wisconsin,Big Ten,10.0,"[{'provider': 'Bovada', 'spread': -1.0, 'formatted_spread': 'Iowa -1.0', 'spread_open': -1.5, 'over_under': 35.5, 'over_under_open': 36.5, 'home_moneyline': -115.0, 'away_moneyline': -105.0}]",-1.0
401405136,2022,11,regular,2022-11-12T20:30:00.000Z,Minnesota,Big Ten,31.0,Northwestern,Big Ten,3.0,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'Minnesota -17.0', 'spread_open': -18.0, 'over_under': 41.0, 'over_under_open': 41.0, 'home_moneyline': -1000.0, 'away_moneyline': 625.0}]",-17.0
401405137,2022,11,regular,2022-11-12T20:30:00.000Z,Michigan,Big Ten,34.0,Nebraska,Big Ten,3.0,"[{'provider': 'Bovada', 'spread': -30.5, 'formatted_spread': 'Michigan -30.5', 'spread_open': -28.5, 'over_under': 50.0, 'over_under_open': 52.0, 'home_moneyline': None, 'away_moneyline': None}]",-30.5
401405138,2022,11,regular,2022-11-12T17:00:00.000Z,Michigan State,Big Ten,27.0,Rutgers,Big Ten,21.0,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Michigan State -10.0', 'spread_open': -11.5, 'over_under': 41.0, 'over_under_open': 40.0, 'home_moneyline': -450.0, 'away_moneyline': 335.0}]",-10.0
401405139,2022,11,regular,2022-11-12T17:00:00.000Z,Ohio State,Big Ten,56.0,Indiana,Big Ten,14.0,"[{'provider': 'Bovada', 'spread': -40.0, 'formatted_spread': 'Ohio State -40.0', 'spread_open': -40.0, 'over_under': 62.5, 'over_under_open': 57.5, 'home_moneyline': None, 'away_moneyline': None}]",-40.0
401405140,2022,11,regular,2022-11-12T20:30:00.000Z,Penn State,Big Ten,30.0,Maryland,Big Ten,0.0,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Penn State -10.5', 'spread_open': -11.5, 'over_under': 56.5, 'over_under_open': 57.0, 'home_moneyline': -450.0, 'away_moneyline': 335.0}]",-10.5
401411158,2022,11,regular,2022-11-12T20:30:00.000Z,Clemson,ACC,31.0,Louisville,ACC,16.0,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Clemson -7.0', 'spread_open': -7.0, 'over_under': 51.5, 'over_under_open': 52.0, 'home_moneyline': -290.0, 'away_moneyline': 240.0}]",-7.0
401411159,2022,11,regular,2022-11-12T17:00:00.000Z,Duke,ACC,24.0,Virginia Tech,ACC,7.0,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Duke -10.0', 'spread_open': -10.0, 'over_under': 50.0, 'over_under_open': 50.5, 'home_moneyline': -400.0, 'away_moneyline': 300.0}]",-10.0
401411160,2022,11,regular,2022-11-12T20:30:00.000Z,Georgia Tech,ACC,14.0,Miami,ACC,35.0,"[{'provider': 'Bovada', 'spread': -2.0, 'formatted_spread': 'Georgia Tech -2.0', 'spread_open': -1.5, 'over_under': 43.5, 'over_under_open': 45.0, 'home_moneyline': -140.0, 'away_moneyline': 120.0}]",-2.0
401411161,2022,11,regular,2022-11-12T20:30:00.000Z,NC State,ACC,20.0,Boston College,ACC,21.0,"[{'provider': 'Bovada', 'spread': -18.5, 'formatted_spread': 'NC State -18.5', 'spread_open': -19.0, 'over_under': 41.0, 'over_under_open': 42.0, 'home_moneyline': -1300.0, 'away_moneyline': 725.0}]",-18.5
401411162,2022,11,regular,2022-11-13T01:00:00.000Z,Syracuse,ACC,3.0,Florida State,ACC,38.0,"[{'provider': 'Bovada', 'spread': 7.0, 'formatted_spread': 'Florida State -7.0', 'spread_open': 6.5, 'over_under': 51.5, 'over_under_open': 51.5, 'home_moneyline': 240.0, 'away_moneyline': -290.0}]",7.0
401405065,2022,1,regular,2022-09-03T23:00:00.000Z,Wisconsin,Big Ten,38.0,Illinois State,MVFC,0.0,"[{'provider': 'Bovada', 'spread': -36.0, 'formatted_spread': 'Wisconsin -36.0', 'spread_open': -36.5, 'over_under': 42.5, 'over_under_open': 43.0, 'home_moneyline': None, 'away_moneyline': None}]",-36.0
401441990,2022,1,regular,2022-09-01T23:00:00.000Z,Toledo,Mid-American,37.0,Long Island University,NEC,0.0,"[{'provider': 'Bovada', 'spread': -47.0, 'formatted_spread': 'Toledo -47.0', 'spread_open': -47.0, 'over_under': 57.5, 'over_under_open': 55.5, 'home_moneyline': None, 'away_moneyline': None}]",-47.0
401426534,2022,1,regular,2022-09-02T00:00:00.000Z,UAB,Conference USA,59.0,Alabama A&M,SWAC,0.0,"[{'provider': 'Bovada', 'spread': -41.0, 'formatted_spread': 'UAB -41.0', 'spread_open': -41.0, 'over_under': 60.5, 'over_under_open': 63.5, 'home_moneyline': None, 'away_moneyline': None}]",-41.0
401403965,2022,1,regular,2022-09-02T02:00:00.000Z,Arizona State,Pac-12,40.0,Northern Arizona,Big Sky,3.0,"[{'provider': 'Bovada', 'spread': -25.5, 'formatted_spread': 'Arizona State -25.5', 'spread_open': -27.5, 'over_under': 52.5, 'over_under_open': 52.0, 'home_moneyline': None, 'away_moneyline': None}]",-25.5
401404160,2022,4,regular,2022-09-24T22:00:00.000Z,Liberty,FBS Independents,21.0,Akron,Mid-American,12.0,"[{'provider': 'Bovada', 'spread': -26.5, 'formatted_spread': 'Liberty -26.5', 'spread_open': -27.5, 'over_under': 52.5, 'over_under_open': 58.0, 'home_moneyline': -6000.0, 'away_moneyline': 1325.0}]",-26.5
401405091,2022,4,regular,2022-09-24T23:00:00.000Z,Rutgers,Big Ten,10.0,Iowa,Big Ten,27.0,"[{'provider': 'Bovada', 'spread': 7.5, 'formatted_spread': 'Iowa -7.5', 'spread_open': 7.0, 'over_under': 34.5, 'over_under_open': 35.5, 'home_moneyline': 250.0, 'away_moneyline': -300.0}]",7.5
401404002,2022,5,regular,2022-10-02T01:30:00.000Z,Arizona,Pac-12,43.0,Colorado,Pac-12,20.0,"[{'provider': 'Bovada', 'spread': -17.5, 'formatted_spread': 'Arizona -17.5', 'spread_open': -18.0, 'over_under': 58.0, 'over_under_open': 55.5, 'home_moneyline': -1000.0, 'away_moneyline': 625.0}]",-17.5
401404003,2022,5,regular,2022-10-02T02:30:00.000Z,USC,Pac-12,42.0,Arizona State,Pac-12,25.0,"[{'provider': 'Bovada', 'spread': -24.5, 'formatted_spread': 'USC -24.5', 'spread_open': -24.0, 'over_under': 61.0, 'over_under_open': 61.5, 'home_moneyline': -5000.0, 'away_moneyline': 1300.0}]",-24.5
401404004,2022,5,regular,2022-10-01T21:30:00.000Z,Washington State,Pac-12,28.0,California,Pac-12,9.0,"[{'provider': 'Bovada', 'spread': -4.0, 'formatted_spread': 'Washington State -4.0', 'spread_open': -4.5, 'over_under': 52.5, 'over_under_open': 53.0, 'home_moneyline': -195.0, 'away_moneyline': 165.0}]",-4.0
401404005,2022,5,regular,2022-10-02T03:00:00.000Z,Oregon,Pac-12,45.0,Stanford,Pac-12,27.0,"[{'provider': 'Bovada', 'spread': -17.5, 'formatted_spread': 'Oregon -17.5', 'spread_open': -16.0, 'over_under': 63.0, 'over_under_open': 62.5, 'home_moneyline': -750.0, 'away_moneyline': 500.0}]",-17.5
401404006,2022,5,regular,2022-10-01T18:00:00.000Z,Utah,Pac-12,42.0,Oregon State,Pac-12,16.0,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Utah -10.5', 'spread_open': -11.0, 'over_under': 54.0, 'over_under_open': 56.0, 'home_moneyline': -400.0, 'away_moneyline': 300.0}]",-10.5
401404083,2022,5,regular,2022-10-01T19:30:00.000Z,Baylor,Big 12,25.0,Oklahoma State,Big 12,36.0,"[{'provider': 'Bovada', 'spread': -2.0, 'formatted_spread': 'Baylor -2.0', 'spread_open': -2.5, 'over_under': 56.0, 'over_under_open': 54.5, 'home_moneyline': -135.0, 'away_moneyline': 115.0}]",-2.0
401404084,2022,5,regular,2022-10-01T19:30:00.000Z,Kansas,Big 12,14.0,Iowa State,Big 12,11.0,"[{'provider': 'Bovada', 'spread': 4.0, 'formatted_spread': 'Iowa State -4.0', 'spread_open': 3.0, 'over_under': 59.0, 'over_under_open': 58.0, 'home_moneyline': 140.0, 'away_moneyline': -165.0}]",4.0
401426345,2022,6,regular,2022-10-08T23:00:00.000Z,Texas State,Sun Belt,36.0,Appalachian State,Sun Belt,24.0,"[{'provider': 'Bovada', 'spread': 19.5, 'formatted_spread': 'Appalachian State -19.5', 'spread_open': 19.0, 'over_under': 54.5, 'over_under_open': 55.5, 'home_moneyline': 700.0, 'away_moneyline': -1200.0}]",19.5
401426580,2022,6,regular,2022-10-08T23:00:00.000Z,Louisiana Tech,Conference USA,41.0,UTEP,Conference USA,31.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Louisiana Tech -1.5', 'spread_open': -1.5, 'over_under': 52.0, 'over_under_open': 53.0, 'home_moneyline': -150.0, 'away_moneyline': 130.0}]",-1.5
401415213,2022,1,regular,2022-09-02T02:30:00.000Z,San José State,Mountain West,21.0,Portland State,Big Sky,17.0,"[{'provider': 'Bovada', 'spread': -22.0, 'formatted_spread': 'San José State -22.0', 'spread_open': -22.0, 'over_under': 51.0, 'over_under_open': 54.5, 'home_moneyline': None, 'away_moneyline': None}]",-22.0
401403890,2022,3,regular,2022-09-18T01:00:00.000Z,Texas A&M,SEC,17.0,Miami,ACC,9.0,"[{'provider': 'Bovada', 'spread': -6.5, 'formatted_spread': 'Texas A&M -6.5', 'spread_open': -6.0, 'over_under': 45.5, 'over_under_open': 48.5, 'home_moneyline': -210.0, 'away_moneyline': 175.0}]",-6.5
401403891,2022,3,regular,2022-09-17T19:30:00.000Z,Northern Illinois,Mid-American,28.0,Vanderbilt,SEC,38.0,"[{'provider': 'Bovada', 'spread': -2.5, 'formatted_spread': 'Northern Illinois -2.5', 'spread_open': -1.5, 'over_under': 58.5, 'over_under_open': 61.5, 'home_moneyline': -130.0, 'away_moneyline': 110.0}]",-2.5
401426561,2022,3,regular,2022-09-18T00:00:00.000Z,New Mexico,Mountain West,27.0,UTEP,Conference USA,10.0,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'UTEP -2.0', 'spread_open': 3.5, 'over_under': 38.0, 'over_under_open': 41.0, 'home_moneyline': 115.0, 'away_moneyline': -135.0}]",2.0
401426562,2022,3,regular,2022-09-18T00:00:00.000Z,Texas,Big 12,41.0,UT San Antonio,Conference USA,20.0,"[{'provider': 'Bovada', 'spread': -13.0, 'formatted_spread': 'Texas -13.0', 'spread_open': -13.5, 'over_under': 57.0, 'over_under_open': 59.0, 'home_moneyline': -500.0, 'away_moneyline': 360.0}]",-13.0
401426563,2022,3,regular,2022-09-17T16:00:00.000Z,Indiana,Big Ten,33.0,Western Kentucky,Conference USA,30.0,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Indiana -7.0', 'spread_open': -7.5, 'over_under': 61.5, 'over_under_open': 59.0, 'home_moneyline': -280.0, 'away_moneyline': 230.0}]",-7.0
401403892,2022,4,regular,2022-09-24T23:30:00.000Z,Alabama,SEC,55.0,Vanderbilt,SEC,3.0,"[{'provider': 'Bovada', 'spread': -40.5, 'formatted_spread': 'Alabama -40.5', 'spread_open': -40.0, 'over_under': 61.0, 'over_under_open': 59.0, 'home_moneyline': None, 'away_moneyline': None}]",-40.5
401426598,2022,10,regular,2022-11-05T16:00:00.000Z,Charlotte,Conference USA,7.0,Western Kentucky,Conference USA,59.0,"[{'provider': 'Bovada', 'spread': 14.5, 'formatted_spread': 'Western Kentucky -14.5', 'spread_open': 16.5, 'over_under': 72.5, 'over_under_open': 71.0, 'home_moneyline': 550.0, 'away_moneyline': -850.0}]",14.5
401403936,2022,10,regular,2022-11-05T16:00:00.000Z,Missouri,SEC,17.0,Kentucky,SEC,21.0,"[{'provider': 'Bovada', 'spread': 0.0, 'formatted_spread': 'Kentucky -0.0', 'spread_open': 2.5, 'over_under': 40.0, 'over_under_open': 43.5, 'home_moneyline': 115.0, 'away_moneyline': -135.0}]",0.0
401403937,2022,10,regular,2022-11-05T16:00:00.000Z,Texas A&M,SEC,24.0,Florida,SEC,41.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Texas A&M -1.5', 'spread_open': -3.0, 'over_under': 53.5, 'over_under_open': 54.5, 'home_moneyline': -160.0, 'away_moneyline': 135.0}]",-1.5
401403938,2022,10,regular,2022-11-05T23:30:00.000Z,Vanderbilt,SEC,27.0,South Carolina,SEC,38.0,"[{'provider': 'Bovada', 'spread': 6.5, 'formatted_spread': 'South Carolina -6.5', 'spread_open': 7.0, 'over_under': 49.0, 'over_under_open': 49.5, 'home_moneyline': 250.0, 'away_moneyline': -300.0}]",6.5
401404027,2022,10,regular,2022-11-05T23:30:00.000Z,Utah,Pac-12,45.0,Arizona,Pac-12,20.0,"[{'provider': 'Bovada', 'spread': -18.0, 'formatted_spread': 'Utah -18.0', 'spread_open': -17.0, 'over_under': 68.0, 'over_under_open': 67.5, 'home_moneyline': -1000.0, 'away_moneyline': 625.0}]",-18.0
401404028,2022,10,regular,2022-11-06T02:30:00.000Z,Arizona State,Pac-12,36.0,UCLA,Pac-12,50.0,"[{'provider': 'Bovada', 'spread': 11.0, 'formatted_spread': 'UCLA -11.0', 'spread_open': 10.5, 'over_under': 67.5, 'over_under_open': 62.0, 'home_moneyline': 300.0, 'away_moneyline': -400.0}]",11.0
401411116,2022,4,regular,2022-09-22T23:30:00.000Z,Virginia Tech,ACC,10.0,West Virginia,Big 12,33.0,"[{'provider': 'Bovada', 'spread': 2.5, 'formatted_spread': 'West Virginia -2.5', 'spread_open': 3.0, 'over_under': 50.0, 'over_under_open': 53.0, 'home_moneyline': 125.0, 'away_moneyline': -145.0}]",2.5
401415037,2022,4,regular,2022-09-24T19:30:00.000Z,Appalachian State,Sun Belt,28.0,James Madison,Sun Belt,32.0,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Appalachian State -6.0', 'spread_open': -9.0, 'over_under': 57.0, 'over_under_open': 56.5, 'home_moneyline': -285.0, 'away_moneyline': 235.0}]",-6.0
401415040,2022,4,regular,2022-09-24T23:00:00.000Z,Tulane,American Athletic,24.0,Southern Mississippi,Sun Belt,27.0,"[{'provider': 'Bovada', 'spread': -12.0, 'formatted_spread': 'Tulane -12.0', 'spread_open': -11.5, 'over_under': 48.5, 'over_under_open': 49.5, 'home_moneyline': -460.0, 'away_moneyline': 340.0}]",-12.0
401415220,2022,4,regular,2022-09-24T00:00:00.000Z,Air Force,Mountain West,48.0,Nevada,Mountain West,20.0,"[{'provider': 'Bovada', 'spread': -24.0, 'formatted_spread': 'Air Force -24.0', 'spread_open': -25.0, 'over_under': 47.0, 'over_under_open': 48.5, 'home_moneyline': -4500.0, 'away_moneyline': 1250.0}]",-24.0
401415222,2022,4,regular,2022-09-24T23:00:00.000Z,Utah State,Mountain West,24.0,UNLV,Mountain West,34.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'UNLV -3.0', 'spread_open': 3.0, 'over_under': 62.0, 'over_under_open': 62.0, 'home_moneyline': 120.0, 'away_moneyline': -140.0}]",3.0
401415223,2022,4,regular,2022-09-25T02:15:00.000Z,BYU,FBS Independents,38.0,Wyoming,Mountain West,24.0,"[{'provider': 'Bovada', 'spread': -21.0, 'formatted_spread': 'BYU -21.0', 'spread_open': -21.0, 'over_under': 49.0, 'over_under_open': 51.5, 'home_moneyline': -1800.0, 'away_moneyline': 850.0}]",-21.0
401415224,2022,4,regular,2022-09-24T19:30:00.000Z,San Diego State,Mountain West,17.0,Toledo,Mid-American,14.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Toledo -3.0', 'spread_open': 0.0, 'over_under': 44.5, 'over_under_open': 46.5, 'home_moneyline': 130.0, 'away_moneyline': -150.0}]",3.0
401415225,2022,4,regular,2022-09-25T02:30:00.000Z,San José State,Mountain West,34.0,Western Michigan,Mid-American,6.0,"[{'provider': 'Bovada', 'spread': -6.5, 'formatted_spread': 'San José State -6.5', 'spread_open': -3.5, 'over_under': 48.5, 'over_under_open': 51.5, 'home_moneyline': -240.0, 'away_moneyline': 200.0}]",-6.5
401415624,2022,4,regular,2022-09-24T22:00:00.000Z,East Carolina,American Athletic,20.0,Navy,American Athletic,23.0,"[{'provider': 'Bovada', 'spread': -16.5, 'formatted_spread': 'East Carolina -16.5', 'spread_open': -17.5, 'over_under': 48.5, 'over_under_open': 48.5, 'home_moneyline': -900.0, 'away_moneyline': 575.0}]",-16.5
401416604,2022,4,regular,2022-09-24T16:00:00.000Z,Eastern Michigan,Mid-American,31.0,Buffalo,Mid-American,50.0,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Eastern Michigan -7.0', 'spread_open': -4.5, 'over_under': 57.0, 'over_under_open': 60.5, 'home_moneyline': -200.0, 'away_moneyline': 170.0}]",-7.0
401411133,2022,6,regular,2022-10-08T20:00:00.000Z,Miami,ACC,24.0,North Carolina,ACC,27.0,"[{'provider': 'Bovada', 'spread': -4.0, 'formatted_spread': 'Miami -4.0', 'spread_open': -3.0, 'over_under': 68.0, 'over_under_open': 66.0, 'home_moneyline': -170.0, 'away_moneyline': 145.0}]",-4.0
401411134,2022,6,regular,2022-10-09T00:00:00.000Z,NC State,ACC,19.0,Florida State,ACC,17.0,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'NC State -3.5', 'spread_open': -3.5, 'over_under': 50.0, 'over_under_open': 52.0, 'home_moneyline': None, 'away_moneyline': 140.0}]",-3.5
401418782,2022,1,regular,2022-09-02T00:00:00.000Z,Abilene Christian,Western Athletic,28.0,Lamar,Southland,14.0,"[{'provider': 'Bovada', 'spread': -16.0, 'formatted_spread': 'Abilene Christian -16.0', 'spread_open': -16.5, 'over_under': 50.5, 'over_under_open': 50.5, 'home_moneyline': None, 'away_moneyline': None}]",-16.0
401411135,2022,6,regular,2022-10-08T19:30:00.000Z,Pittsburgh,ACC,45.0,Virginia Tech,ACC,29.0,"[{'provider': 'Bovada', 'spread': -14.5, 'formatted_spread': 'Pittsburgh -14.5', 'spread_open': -14.5, 'over_under': 42.0, 'over_under_open': 44.5, 'home_moneyline': -650.0, 'away_moneyline': 450.0}]",-14.5
401411136,2022,6,regular,2022-10-08T16:00:00.000Z,Virginia,ACC,17.0,Louisville,ACC,34.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Virginia -1.5', 'spread_open': 4.5, 'over_under': 47.5, 'over_under_open': 51.5, 'home_moneyline': 125.0, 'away_moneyline': -120.0}]",-1.5
401415231,2022,6,regular,2022-10-08T23:00:00.000Z,Utah State,Mountain West,34.0,Air Force,Mountain West,27.0,"[{'provider': 'Bovada', 'spread': 11.5, 'formatted_spread': 'Air Force -11.5', 'spread_open': 9.0, 'over_under': 54.0, 'over_under_open': 55.5, 'home_moneyline': 290.0, 'away_moneyline': -380.0}]",11.5
401415232,2022,6,regular,2022-10-09T01:45:00.000Z,Boise State,Mountain West,40.0,Fresno State,Mountain West,20.0,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Boise State -10.5', 'spread_open': -7.0, 'over_under': 45.0, 'over_under_open': 49.0, 'home_moneyline': -290.0, 'away_moneyline': 240.0}]",-10.5
401415233,2022,6,regular,2022-10-08T02:30:00.000Z,Nevada,Mountain West,14.0,Colorado State,Mountain West,17.0,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Nevada -3.5', 'spread_open': -3.0, 'over_under': 45.0, 'over_under_open': 47.0, 'home_moneyline': -175.0, 'away_moneyline': 150.0}]",-3.5
401415234,2022,6,regular,2022-10-08T23:00:00.000Z,New Mexico,Mountain West,14.0,Wyoming,Mountain West,27.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Wyoming -3.0', 'spread_open': 3.5, 'over_under': 37.0, 'over_under_open': 37.5, 'home_moneyline': 145.0, 'away_moneyline': -170.0}]",3.0
401415235,2022,6,regular,2022-10-09T02:30:00.000Z,San Diego State,Mountain West,16.0,Hawai'i,Mountain West,14.0,"[{'provider': 'Bovada', 'spread': -24.0, 'formatted_spread': 'San Diego State -24.0', 'spread_open': -21.0, 'over_under': 49.0, 'over_under_open': 49.5, 'home_moneyline': -1800.0, 'away_moneyline': 850.0}]",-24.0
401403922,2022,8,regular,2022-10-22T23:00:00.000Z,Alabama,SEC,30.0,Mississippi State,SEC,6.0,"[{'provider': 'Bovada', 'spread': -21.5, 'formatted_spread': 'Alabama -21.5', 'spread_open': -21.5, 'over_under': 61.5, 'over_under_open': 62.0, 'home_moneyline': -1600.0, 'away_moneyline': 800.0}]",-21.5
401403923,2022,8,regular,2022-10-22T19:30:00.000Z,LSU,SEC,45.0,Ole Miss,SEC,20.0,"[{'provider': 'Bovada', 'spread': 0.0, 'formatted_spread': 'Ole Miss -0.0', 'spread_open': 1.5, 'over_under': 64.0, 'over_under_open': 64.0, 'home_moneyline': -125.0, 'away_moneyline': None}]",0.0
401403924,2022,8,regular,2022-10-22T20:00:00.000Z,Missouri,SEC,17.0,Vanderbilt,SEC,14.0,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Missouri -14.0', 'spread_open': -15.0, 'over_under': 49.0, 'over_under_open': 56.0, 'home_moneyline': -650.0, 'away_moneyline': 450.0}]",-14.0
401403925,2022,8,regular,2022-10-22T23:30:00.000Z,South Carolina,SEC,30.0,Texas A&M,SEC,24.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Texas A&M -3.0', 'spread_open': 3.5, 'over_under': 44.5, 'over_under_open': 46.5, 'home_moneyline': 135.0, 'away_moneyline': -160.0}]",3.0
401404018,2022,8,regular,2022-10-22T20:00:00.000Z,Stanford,Pac-12,15.0,Arizona State,Pac-12,14.0,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Stanford -3.0', 'spread_open': -3.5, 'over_under': 52.5, 'over_under_open': 54.5, 'home_moneyline': -150.0, 'away_moneyline': 130.0}]",-3.0
401404019,2022,8,regular,2022-10-23T02:30:00.000Z,California,Pac-12,21.0,Washington,Pac-12,28.0,"[{'provider': 'Bovada', 'spread': 7.5, 'formatted_spread': 'Washington -7.5', 'spread_open': 7.5, 'over_under': 55.0, 'over_under_open': 57.0, 'home_moneyline': 250.0, 'away_moneyline': -300.0}]",7.5
401404020,2022,8,regular,2022-10-23T00:00:00.000Z,Oregon State,Pac-12,42.0,Colorado,Pac-12,9.0,"[{'provider': 'Bovada', 'spread': -22.5, 'formatted_spread': 'Oregon State -22.5', 'spread_open': -23.5, 'over_under': 47.5, 'over_under_open': 50.5, 'home_moneyline': -3500.0, 'away_moneyline': 1125.0}]",-22.5
401404021,2022,8,regular,2022-10-22T19:30:00.000Z,Oregon,Pac-12,45.0,UCLA,Pac-12,30.0,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Oregon -7.0', 'spread_open': -6.0, 'over_under': 71.0, 'over_under_open': 70.5, 'home_moneyline': -230.0, 'away_moneyline': 190.0}]",-7.0
401404096,2022,8,regular,2022-10-22T16:00:00.000Z,Baylor,Big 12,35.0,Kansas,Big 12,23.0,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Baylor -10.5', 'spread_open': -9.0, 'over_under': 57.0, 'over_under_open': 63.0, 'home_moneyline': -400.0, 'away_moneyline': 300.0}]",-10.5
401404097,2022,8,regular,2022-10-23T00:00:00.000Z,TCU,Big 12,38.0,Kansas State,Big 12,28.0,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'TCU -3.0', 'spread_open': -5.0, 'over_under': 55.0, 'over_under_open': 58.0, 'home_moneyline': -200.0, 'away_moneyline': 170.0}]",-3.0
401404098,2022,8,regular,2022-10-22T19:30:00.000Z,Oklahoma State,Big 12,41.0,Texas,Big 12,34.0,"[{'provider': 'Bovada', 'spread': 6.5, 'formatted_spread': 'Texas -6.5', 'spread_open': 4.0, 'over_under': 58.5, 'over_under_open': 65.0, 'home_moneyline': 170.0, 'away_moneyline': -200.0}]",6.5
401418645,2022,1,regular,2022-09-01T23:00:00.000Z,Samford,Southern,27.0,Kennesaw State,Atlantic Sun,17.0,"[{'provider': 'Bovada', 'spread': 13.5, 'formatted_spread': 'Kennesaw State -13.5', 'spread_open': 10.5, 'over_under': 68.5, 'over_under_open': 68.5, 'home_moneyline': None, 'away_moneyline': None}]",13.5
401418776,2022,1,regular,2022-09-01T22:00:00.000Z,Indiana State,MVFC,17.0,North Alabama,Atlantic Sun,14.0,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Indiana State -3.5', 'spread_open': -3.0, 'over_under': 51.5, 'over_under_open': 51.5, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401421137,2022,1,regular,2022-09-01T22:00:00.000Z,Campbell,Big South,29.0,The Citadel,Southern,10.0,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Campbell -10.0', 'spread_open': -10.0, 'over_under': 56.0, 'over_under_open': 56.0, 'home_moneyline': None, 'away_moneyline': None}]",-10.0
401428480,2022,1,regular,2022-09-01T22:00:00.000Z,Wagner,NEC,31.0,Fordham,Patriot,48.0,"[{'provider': 'Bovada', 'spread': 27.5, 'formatted_spread': 'Fordham -27.5', 'spread_open': 28.5, 'over_under': 64.0, 'over_under_open': 64.0, 'home_moneyline': None, 'away_moneyline': None}]",27.5
