id,season,week,season_type,start_date,home_team,home_conference,home_score,away_team,away_conference,away_score,lines,bovada_spread
401237033,2020,4,regular,2020-09-26T20:00:00.000Z,Arkansas,SEC,10,Georgia,SEC,37,"[{'provider': 'Bovada', 'spread': 28.0, 'formatted_spread': 'Georgia -28.0', 'spread_open': None, 'over_under': 53.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",28.0
401237035,2020,4,regular,2020-09-26T19:30:00.000Z,LSU,SEC,34,Mississippi State,SEC,44,"[{'provider': 'Bovada', 'spread': -14.5, 'formatted_spread': 'LSU -14.5', 'spread_open': None, 'over_under': 57.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-14.5
401237034,2020,4,regular,2020-09-26T16:00:00.000Z,Auburn,SEC,29,Kentucky,SEC,13,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Auburn -6.0', 'spread_open': None, 'over_under': 47.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.0
401235997,2020,4,regular,2020-09-26T19:30:00.000Z,Oklahoma State,Big 12,27,West Virginia,Big 12,13,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Oklahoma State -6.0', 'spread_open': None, 'over_under': 49.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.0
401234566,2020,4,regular,2020-09-27T00:00:00.000Z,Virginia Tech,ACC,45,NC State,ACC,24,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Virginia Tech -6.0', 'spread_open': None, 'over_under': 56.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.0
401235994,2020,4,regular,2020-09-26T17:30:00.000Z,TCU,Big 12,34,Iowa State,Big 12,37,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Iowa State -4.5', 'spread_open': None, 'over_under': 43.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.5
401240194,2020,4,regular,2020-09-26T19:30:00.000Z,Louisiana Monroe,Sun Belt,6,UTEP,Conference USA,31,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Louisiana Monroe -10.0', 'spread_open': None, 'over_under': 49.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.0
401235993,2020,4,regular,2020-09-26T23:30:00.000Z,Baylor,Big 12,47,Kansas,Big 12,14,"[{'provider': 'Bovada', 'spread': -17.5, 'formatted_spread': 'Baylor -17.5', 'spread_open': None, 'over_under': 61.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-17.5
401236000,2020,5,regular,2020-10-03T19:30:00.000Z,Kansas,Big 12,7,Oklahoma State,Big 12,47,"[{'provider': 'Bovada', 'spread': 21.5, 'formatted_spread': 'Oklahoma State -21.5', 'spread_open': None, 'over_under': 53.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",21.5
401234598,2020,5,regular,2020-10-04T00:00:00.000Z,Clemson,ACC,41,Virginia,ACC,23,"[{'provider': 'Bovada', 'spread': -28.5, 'formatted_spread': 'Clemson -28.5', 'spread_open': None, 'over_under': 56.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-28.5
401236002,2020,5,regular,2020-10-03T16:00:00.000Z,Texas,Big 12,31,TCU,Big 12,33,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Texas -10.5', 'spread_open': None, 'over_under': 62.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.5
401235999,2020,5,regular,2020-10-03T23:30:00.000Z,Iowa State,Big 12,37,Oklahoma,Big 12,30,"[{'provider': 'Bovada', 'spread': 8.0, 'formatted_spread': 'Oklahoma -8.0', 'spread_open': None, 'over_under': 63.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",8.0
401236029,2020,13,regular,2020-11-27T17:00:00.000Z,Texas,Big 12,20,Iowa State,Big 12,23,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'Iowa State -2.0', 'spread_open': None, 'over_under': 59.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.0
401237142,2020,13,regular,2020-11-28T20:30:00.000Z,Alabama,SEC,42,Auburn,SEC,13,"[{'provider': 'Bovada', 'spread': -24.5, 'formatted_spread': 'Alabama -24.5', 'spread_open': None, 'over_under': 65.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-24.5
401237146,2020,13,regular,2020-11-29T00:00:00.000Z,Texas A&M,SEC,20,LSU,SEC,7,"[{'provider': 'Bovada', 'spread': -15.5, 'formatted_spread': 'Texas A&M -15.5', 'spread_open': None, 'over_under': 61.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-15.5
401237144,2020,13,regular,2020-11-28T17:00:00.000Z,Florida,SEC,34,Kentucky,SEC,10,"[{'provider': 'Bovada', 'spread': -24.0, 'formatted_spread': 'Florida -24.0', 'spread_open': None, 'over_under': 61.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-24.0
401237145,2020,13,regular,2020-11-29T00:30:00.000Z,South Carolina,SEC,16,Georgia,SEC,45,"[{'provider': 'Bovada', 'spread': 22.0, 'formatted_spread': 'Georgia -22.0', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",22.0
401236032,2020,13,regular,2020-11-28T17:00:00.000Z,Oklahoma State,Big 12,50,Texas Tech,Big 12,44,"[{'provider': 'Bovada', 'spread': -12.0, 'formatted_spread': 'Oklahoma State -12.0', 'spread_open': None, 'over_under': 57.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-12.0
401212513,2020,13,regular,2020-11-28T17:00:00.000Z,East Carolina,American Athletic,52,SMU,American Athletic,38,"[{'provider': 'Bovada', 'spread': 12.0, 'formatted_spread': 'SMU -12.0', 'spread_open': None, 'over_under': 72.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",12.0
401215339,2020,13,regular,2020-11-28T17:00:00.000Z,Georgia State,Sun Belt,30,Georgia Southern,Sun Belt,24,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Georgia State -3.0', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.0
401212476,2020,5,regular,2020-10-03T19:30:00.000Z,Cincinnati,American Athletic,28,South Florida,American Athletic,7,"[{'provider': 'Bovada', 'spread': -22.0, 'formatted_spread': 'Cincinnati -22.0', 'spread_open': None, 'over_under': 45.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-22.0
401234597,2020,5,regular,2020-10-03T19:30:00.000Z,Boston College,ACC,22,North Carolina,ACC,26,"[{'provider': 'Bovada', 'spread': 14.5, 'formatted_spread': 'North Carolina -14.5', 'spread_open': None, 'over_under': 52.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",14.5
401246275,2020,5,regular,2020-10-03T01:00:00.000Z,BYU,FBS Independents,45,Louisiana Tech,Conference USA,14,"[{'provider': 'Bovada', 'spread': -24.0, 'formatted_spread': 'BYU -24.0', 'spread_open': None, 'over_under': 62.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-24.0
401215338,2020,13,regular,2020-11-28T20:00:00.000Z,Texas State,Sun Belt,14,Coastal Carolina,Sun Belt,49,"[{'provider': 'Bovada', 'spread': 17.5, 'formatted_spread': 'Coastal Carolina -17.5', 'spread_open': None, 'over_under': 58.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",17.5
401215337,2020,13,regular,2020-11-28T20:00:00.000Z,Arkansas State,Sun Belt,31,South Alabama,Sun Belt,38,"[{'provider': 'Bovada', 'spread': -7.5, 'formatted_spread': 'Arkansas State -7.5', 'spread_open': None, 'over_under': 64.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.5
401207143,2020,6,regular,2020-10-10T20:00:00.000Z,Florida International,Conference USA,28,Middle Tennessee,Conference USA,31,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Florida International -7.0', 'spread_open': None, 'over_under': 57.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401234607,2020,6,regular,2020-10-10T16:00:00.000Z,North Carolina,ACC,56,Virginia Tech,ACC,45,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'North Carolina -3.5', 'spread_open': None, 'over_under': 59.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401236003,2020,6,regular,2020-10-10T19:30:00.000Z,Iowa State,Big 12,31,Texas Tech,Big 12,15,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Iowa State -10.5', 'spread_open': None, 'over_under': 63.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.5
401212477,2020,6,regular,2020-10-10T23:00:00.000Z,South Florida,American Athletic,24,East Carolina,American Athletic,44,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'South Florida -6.0', 'spread_open': None, 'over_under': 58.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.0
401237104,2020,6,regular,2020-10-10T23:30:00.000Z,Kentucky,SEC,24,Mississippi State,SEC,2,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Kentucky -3.0', 'spread_open': None, 'over_under': 58.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.0
401207142,2020,6,regular,2020-10-11T00:00:00.000Z,North Texas,Conference USA,21,Charlotte,Conference USA,49,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Charlotte -3.0', 'spread_open': None, 'over_under': 66.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.0
401234605,2020,6,regular,2020-10-10T16:30:00.000Z,Syracuse,ACC,24,Duke,ACC,38,"[{'provider': 'Bovada', 'spread': 2.5, 'formatted_spread': 'Duke -2.5', 'spread_open': None, 'over_under': 52.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.5
401236004,2020,6,regular,2020-10-10T20:00:00.000Z,TCU,Big 12,14,Kansas State,Big 12,21,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'TCU -10.5', 'spread_open': None, 'over_under': 49.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.5
401237102,2020,6,regular,2020-10-10T16:00:00.000Z,Texas A&M,SEC,41,Florida,SEC,38,"[{'provider': 'Bovada', 'spread': 6.0, 'formatted_spread': 'Florida -6.0', 'spread_open': None, 'over_under': 61.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",6.0
401234606,2020,6,regular,2020-10-10T23:30:00.000Z,Notre Dame,FBS Independents,42,Florida State,ACC,26,"[{'provider': 'Bovada', 'spread': -21.0, 'formatted_spread': 'Notre Dame -21.0', 'spread_open': None, 'over_under': 54.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-21.0
401237101,2020,6,regular,2020-10-10T20:00:00.000Z,Auburn,SEC,30,Arkansas,SEC,28,"[{'provider': 'Bovada', 'spread': -13.5, 'formatted_spread': 'Auburn -13.5', 'spread_open': None, 'over_under': 46.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.5
401234608,2020,6,regular,2020-10-10T16:00:00.000Z,Virginia,ACC,21,NC State,ACC,38,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Virginia -7.0', 'spread_open': None, 'over_under': 59.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401207145,2020,6,regular,2020-10-10T23:30:00.000Z,Louisiana Tech,Conference USA,21,UTEP,Conference USA,17,"[{'provider': 'Bovada', 'spread': -14.5, 'formatted_spread': 'Louisiana Tech -14.5', 'spread_open': None, 'over_under': 55.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-14.5
401207146,2020,6,regular,2020-10-10T23:30:00.000Z,Western Kentucky,Conference USA,14,Marshall,Conference USA,38,"[{'provider': 'Bovada', 'spread': 7.0, 'formatted_spread': 'Marshall -7.0', 'spread_open': None, 'over_under': 43.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",7.0
401207153,2020,7,regular,2020-10-17T17:30:00.000Z,UAB,Conference USA,37,Western Kentucky,Conference USA,14,"[{'provider': 'Bovada', 'spread': -11.0, 'formatted_spread': 'UAB -11.0', 'spread_open': None, 'over_under': 44.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-11.0
401215321,2020,9,regular,2020-10-29T23:30:00.000Z,Georgia Southern,Sun Belt,24,South Alabama,Sun Belt,17,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Georgia Southern -7.0', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401215318,2020,9,regular,2020-10-31T16:00:00.000Z,Georgia State,Sun Belt,0,Coastal Carolina,Sun Belt,51,"[{'provider': 'Bovada', 'spread': 3.5, 'formatted_spread': 'Coastal Carolina -3.5', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.5
401234632,2020,10,regular,2020-11-08T00:30:00.000Z,Notre Dame,FBS Independents,47,Clemson,ACC,40,"[{'provider': 'Bovada', 'spread': 6.0, 'formatted_spread': 'Clemson -6.0', 'spread_open': None, 'over_under': 52.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",6.0
401251931,2020,10,regular,2020-11-07T19:30:00.000Z,Marshall,Conference USA,51,UMass,FBS Independents,10,"[{'provider': 'Bovada', 'spread': -44.5, 'formatted_spread': 'Marshall -44.5', 'spread_open': None, 'over_under': 55.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-44.5
401212491,2020,11,regular,2020-11-15T00:00:00.000Z,Tulsa,American Athletic,28,SMU,American Athletic,24,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'SMU -2.0', 'spread_open': None, 'over_under': 64.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.0
401234647,2020,12,regular,2020-11-22T00:30:00.000Z,NC State,ACC,15,Liberty,FBS Independents,14,"[{'provider': 'Bovada', 'spread': -4.0, 'formatted_spread': 'NC State -4.0', 'spread_open': None, 'over_under': 66.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-4.0
401237137,2020,12,regular,2020-11-22T00:00:00.000Z,Auburn,SEC,30,Tennessee,SEC,17,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Auburn -10.5', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.5
401215334,2020,12,regular,2020-11-21T17:00:00.000Z,Texas State,Sun Belt,47,Arkansas State,Sun Belt,45,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Arkansas State -4.5', 'spread_open': None, 'over_under': 69.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.5
401235975,2020,12,regular,2020-11-21T17:00:00.000Z,Army,FBS Independents,28,Georgia Southern,Sun Belt,27,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Army -3.5', 'spread_open': None, 'over_under': 38.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401207181,2020,12,regular,2020-11-21T19:00:00.000Z,Western Kentucky,Conference USA,38,Florida International,Conference USA,21,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Western Kentucky -7.0', 'spread_open': None, 'over_under': 42.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401215313,2020,7,regular,2020-10-17T16:00:00.000Z,South Alabama,Sun Belt,30,Texas State,Sun Belt,20,"[{'provider': 'Bovada', 'spread': -4.5, 'formatted_spread': 'South Alabama -4.5', 'spread_open': None, 'over_under': 57.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-4.5
401247335,2020,14,regular,2020-12-05T17:00:00.000Z,Purdue,Big Ten,27,Nebraska,Big Ten,37,"[{'provider': 'Bovada', 'spread': -1.0, 'formatted_spread': 'Purdue -1.0', 'spread_open': None, 'over_under': 64.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-1.0
401247336,2020,14,regular,2020-12-05T17:00:00.000Z,Rutgers,Big Ten,7,Penn State,Big Ten,23,"[{'provider': 'Bovada', 'spread': 13.0, 'formatted_spread': 'Penn State -13.0', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",13.0
401215310,2020,7,regular,2020-10-15T23:30:00.000Z,Arkansas State,Sun Belt,59,Georgia State,Sun Belt,52,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Arkansas State -3.5', 'spread_open': None, 'over_under': 72.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401234610,2020,7,regular,2020-10-17T16:00:00.000Z,Georgia Tech,ACC,7,Clemson,ACC,73,"[{'provider': 'Bovada', 'spread': 27.0, 'formatted_spread': 'Clemson -27.0', 'spread_open': None, 'over_under': 65.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",27.0
401234613,2020,7,regular,2020-10-17T18:30:00.000Z,Notre Dame,FBS Independents,12,Louisville,ACC,7,"[{'provider': 'Bovada', 'spread': -16.0, 'formatted_spread': 'Notre Dame -16.0', 'spread_open': None, 'over_under': 62.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-16.0
401234612,2020,7,regular,2020-10-17T23:30:00.000Z,Florida State,ACC,31,North Carolina,ACC,28,"[{'provider': 'Bovada', 'spread': 14.0, 'formatted_spread': 'North Carolina -14.0', 'spread_open': None, 'over_under': 65.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",14.0
401237112,2020,7,regular,2020-10-17T20:00:00.000Z,Mississippi State,SEC,14,Texas A&M,SEC,28,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Texas A&M -4.5', 'spread_open': None, 'over_under': 56.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.5
401234614,2020,7,regular,2020-10-17T16:00:00.000Z,Miami,ACC,31,Pittsburgh,ACC,19,"[{'provider': 'Bovada', 'spread': -12.5, 'formatted_spread': 'Miami -12.5', 'spread_open': None, 'over_under': 47.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-12.5
401237109,2020,7,regular,2020-10-17T16:00:00.000Z,South Carolina,SEC,30,Auburn,SEC,22,"[{'provider': 'Bovada', 'spread': 2.5, 'formatted_spread': 'Auburn -2.5', 'spread_open': None, 'over_under': 54.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.5
401237111,2020,7,regular,2020-10-17T16:00:00.000Z,Tennessee,SEC,7,Kentucky,SEC,34,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Tennessee -6.0', 'spread_open': None, 'over_under': 45.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.0
401234609,2020,7,regular,2020-10-18T00:00:00.000Z,Virginia Tech,ACC,40,Boston College,ACC,14,"[{'provider': 'Bovada', 'spread': -13.0, 'formatted_spread': 'Virginia Tech -13.0', 'spread_open': None, 'over_under': 62.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.0
401212478,2020,7,regular,2020-10-17T16:00:00.000Z,Temple,American Athletic,39,South Florida,American Athletic,37,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Temple -14.0', 'spread_open': None, 'over_under': 53.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-14.0
401212548,2020,7,regular,2020-10-17T16:00:00.000Z,East Carolina,American Athletic,23,Navy,American Athletic,27,"[{'provider': 'Bovada', 'spread': 3.5, 'formatted_spread': 'Navy -3.5', 'spread_open': None, 'over_under': 56.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.5
401234611,2020,7,regular,2020-10-17T19:30:00.000Z,NC State,ACC,31,Duke,ACC,20,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'NC State -3.5', 'spread_open': None, 'over_under': 60.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401237108,2020,7,regular,2020-10-17T19:30:00.000Z,Arkansas,SEC,33,Ole Miss,SEC,21,"[{'provider': 'Bovada', 'spread': -1.0, 'formatted_spread': 'Arkansas -1.0', 'spread_open': None, 'over_under': 77.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-1.0
401234616,2020,7,regular,2020-10-17T20:00:00.000Z,Wake Forest,ACC,40,Virginia,ACC,23,"[{'provider': 'Bovada', 'spread': -2.5, 'formatted_spread': 'Wake Forest -2.5', 'spread_open': None, 'over_under': 57.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-2.5
401207150,2020,7,regular,2020-10-17T21:00:00.000Z,Middle Tennessee,Conference USA,35,North Texas,Conference USA,52,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Middle Tennessee -3.5', 'spread_open': None, 'over_under': 71.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401240642,2020,8,regular,2020-10-22T23:30:00.000Z,Appalachian State,Sun Belt,45,Arkansas State,Sun Belt,17,"[{'provider': 'Bovada', 'spread': -13.5, 'formatted_spread': 'Appalachian State -13.5', 'spread_open': None, 'over_under': 69.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.5
401236008,2020,8,regular,2020-10-24T19:30:00.000Z,Texas,Big 12,27,Baylor,Big 12,16,"[{'provider': 'Bovada', 'spread': -11.0, 'formatted_spread': 'Texas -11.0', 'spread_open': None, 'over_under': 61.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-11.0
401207158,2020,8,regular,2020-10-24T19:30:00.000Z,Rice,Conference USA,34,Middle Tennessee,Conference USA,40,"[{'provider': 'Bovada', 'spread': -4.0, 'formatted_spread': 'Rice -4.0', 'spread_open': None, 'over_under': 48.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-4.0
401212540,2020,12,regular,2020-11-21T20:30:00.000Z,UCF,American Athletic,33,Cincinnati,American Athletic,36,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Cincinnati -4.5', 'spread_open': None, 'over_under': 66.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.5
401215333,2020,12,regular,2020-11-21T17:00:00.000Z,Coastal Carolina,Sun Belt,34,Appalachian State,Sun Belt,23,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Coastal Carolina -3.0', 'spread_open': None, 'over_under': 48.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.0
401212483,2020,13,regular,2020-11-27T20:30:00.000Z,South Florida,American Athletic,46,UCF,American Athletic,58,"[{'provider': 'Bovada', 'spread': 26.0, 'formatted_spread': 'UCF -26.0', 'spread_open': None, 'over_under': 70.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",26.0
401236025,2020,12,regular,2020-11-21T21:00:00.000Z,Iowa State,Big 12,45,Kansas State,Big 12,0,"[{'provider': 'Bovada', 'spread': -13.5, 'formatted_spread': 'Iowa State -13.5', 'spread_open': None, 'over_under': 48.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.5
401240641,2020,12,regular,2020-11-21T20:30:00.000Z,Troy,Sun Belt,17,Middle Tennessee,Conference USA,20,"[{'provider': 'Bovada', 'spread': -11.0, 'formatted_spread': 'Troy -11.0', 'spread_open': None, 'over_under': 60.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-11.0
401234650,2020,13,regular,2020-11-27T20:30:00.000Z,North Carolina,ACC,17,Notre Dame,FBS Independents,31,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Notre Dame -4.5', 'spread_open': None, 'over_under': 70.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.5
401212519,2020,12,regular,2020-11-21T17:00:00.000Z,Temple,American Athletic,3,East Carolina,American Athletic,28,"[{'provider': 'Bovada', 'spread': 7.0, 'formatted_spread': 'East Carolina -7.0', 'spread_open': None, 'over_under': 53.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",7.0
401238035,2020,1,regular,2020-09-04T00:00:00.000Z,UAB,Conference USA,45,Central Arkansas,Southland,35,"[{'provider': 'Bovada', 'spread': -21.0, 'formatted_spread': 'UAB -21.0', 'spread_open': None, 'over_under': 50.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-21.0
401236054,2020,2,regular,2020-09-12T23:00:00.000Z,Oklahoma,Big 12,48,Missouri State,MVFC,0,"[{'provider': 'Bovada', 'spread': -48.0, 'formatted_spread': 'Oklahoma -48.0', 'spread_open': None, 'over_under': 72.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-48.0
401249001,2020,9,regular,2020-10-31T01:45:00.000Z,Wyoming,Mountain West,31,Hawai'i,Mountain West,7,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': ""Hawai'i -2.0"", 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.0
401248999,2020,9,regular,2020-10-31T22:00:00.000Z,Air Force,Mountain West,30,Boise State,Mountain West,49,"[{'provider': 'Bovada', 'spread': 10.5, 'formatted_spread': 'Boise State -10.5', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",10.5
401249004,2020,9,regular,2020-11-01T01:30:00.000Z,Utah State,Mountain West,7,San Diego State,Mountain West,38,"[{'provider': 'Bovada', 'spread': 7.5, 'formatted_spread': 'San Diego State -7.5', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",7.5
401249002,2020,9,regular,2020-11-01T02:30:00.000Z,UNLV,Mountain West,19,Nevada,Mountain West,37,"[{'provider': 'Bovada', 'spread': 10.5, 'formatted_spread': 'Nevada -10.5', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",10.5
401249404,2020,11,regular,2020-11-15T04:00:00.000Z,Washington,Pac-12,27,Oregon State,Pac-12,21,"[{'provider': 'Bovada', 'spread': -13.5, 'formatted_spread': 'Washington -13.5', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.5
401237119,2020,9,regular,2020-10-31T23:00:00.000Z,Alabama,SEC,41,Mississippi State,SEC,0,"[{'provider': 'Bovada', 'spread': -32.0, 'formatted_spread': 'Alabama -32.0', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-32.0
401236017,2020,9,regular,2020-10-31T20:00:00.000Z,Oklahoma State,Big 12,34,Texas,Big 12,41,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Oklahoma State -3.5', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.5
401237116,2020,9,regular,2020-10-31T23:30:00.000Z,Florida,SEC,41,Missouri,SEC,17,"[{'provider': 'Bovada', 'spread': -13.0, 'formatted_spread': 'Florida -13.0', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.0
